sample_id,round,variant,implementation,value_type,footprint_bytes,passes,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r14-o230-clangpp-scalar-int-8388608,14,clangpp,scalar,int,8388608,256,280595658,536870912,536870912,615501102,738200969,615501106,280480788,280480788,1
r14-o231-rust-scalar-float-8388608,14,rust,scalar,float,8388608,256,753463125,0,0,1653792545,2147485212,1653792558,753494928,753494928,1
r14-o232-cpp-avx2-string16-1048576,14,cpp,avx2,string16,1048576,2048,86929005,2147483648,2147483648,190805219,469809541,190805230,86957402,86957402,1
r14-o233-clangpp-scalar-short-262144,14,clangpp,scalar,short,262144,8192,489666009,0,0,1074404292,1476469871,1074404276,489549981,489549981,1
r14-o234-c-scalar-short-67108864,14,c,scalar,short,67108864,32,675195092,0,0,1481611780,4294967759,1481611758,675082043,675082043,1
r14-o235-c-avx2-int-1048576,14,c,avx2,int,1048576,2048,76821185,536870912,536870912,168619406,268491121,168619418,76849051,76849051,1
r14-o236-c-scalar-double-1048576,14,c,scalar,double,1048576,2048,366935805,0,0,805397203,1073756543,805397208,366963939,366963939,1
r14-o237-cpp-avx2-short-8388608,14,cpp,avx2,short,8388608,256,136609636,0,0,299850932,268446838,299850936,136641063,136641063,1
r14-o238-clangpp-scalar-float-262144,14,clangpp,scalar,float,262144,8192,733960622,0,0,1610628846,738272419,1610628822,733850174,733850174,1
r14-o239-rust-scalar-double-262144,14,rust,scalar,double,262144,8192,366922133,0,0,805367362,1073783067,805367332,366951976,366951976,1
r14-o240-rust-scalar-int-8388608,14,rust,scalar,int,8388608,256,347717088,536870912,536870912,762834743,2147485214,762834754,347607883,347607883,1
r14-o241-cpp_unroll-u1-double-1048576,14,cpp_unroll,u1,double,1048576,2048,366972691,0,0,805478813,1073756433,805478828,367002845,367002845,1
r14-o242-rust-scalar-short-67108864,14,rust,scalar,short,67108864,32,674272176,0,0,1479584896,4294967742,1479584898,674158559,674158559,1
r14-o243-cpp_native-scalar-string16-262144,14,cpp_native,scalar,string16,262144,8192,668562795,2147483648,2147483648,1467443373,4697678095,1467443384,668592261,668592261,1
r14-o244-rust_unroll-u1-float-262144,14,rust_unroll,u1,float,262144,8192,733972791,0,0,1610647990,2147524896,1610648006,733858815,733858815,1
r14-o245-rust-avx2-double-67108864,14,rust,avx2,double,67108864,32,173448721,0,0,380693383,402654005,380693390,173481769,173481769,1
r14-o246-go-scalar-short-1048576,14,go,scalar,short,1048576,2048,739513621,0,0,1616565247,5368786090,1616565874,738214267,738214267,true
r14-o247-rust-avx2-short-1048576,14,rust,avx2,short,1048576,2048,85438076,0,0,187533379,402741528,187533324,85468843,85468843,1
r14-o248-clangpp-scalar-double-1048576,14,clangpp,scalar,double,1048576,2048,367329169,0,0,805865349,369118396,805865346,367211261,367211261,1
r14-o249-rust_unroll-u2-float-32768,14,rust_unroll,u2,float,32768,65536,736084616,0,0,1615648107,3221881110,1615648144,736114676,736114676,1
r14-o250-cpp-scalar-int-1048576,14,cpp,scalar,int,1048576,2048,318597577,536870912,536870912,698906397,2147494219,698906428,318479583,318479583,1
r14-o251-c-avx2-int-67108864,14,c,avx2,int,67108864,32,167328417,536870912,536870912,367275949,268436689,367275942,167364896,167364896,1
r14-o252-clangpp-scalar-double-32768,14,clangpp,scalar,double,32768,65536,368078396,0,0,807906924,369689786,807906924,368109701,368109701,1
r14-o253-go-scalar-string16-8388608,14,go,scalar,string16,8388608,256,2317485919,2147483648,2147483648,5062131030,12617048713,5062132064,2313174000,2313174000,true
r14-o254-rust-scalar-string16-8388608,14,rust,scalar,string16,8388608,256,713044766,2147483648,2147483648,1565078507,4697622805,1565078504,713081599,713081599,1
r14-o255-cpp-scalar-float-1048576,14,cpp,scalar,float,1048576,2048,734016654,0,0,1610725664,2147498342,1610725688,733898167,733898167,1
r14-o256-rust-avx2-double-32768,14,rust,avx2,double,32768,65536,90648028,0,0,198939933,403767573,198939884,90676570,90676570,1
r14-o257-rust-scalar-short-8388608,14,rust,scalar,short,8388608,256,669773205,0,0,1469720567,4294968862,1469720582,669662707,669662707,1
r14-o258-rust-scalar-string16-32768,14,rust,scalar,string16,32768,65536,554666838,2147483648,2147483648,1217450959,4698145045,1217450916,554696197,554696197,1
r14-o259-c-avx2-string16-262144,14,c,avx2,string16,262144,8192,77974677,2147483648,2147483648,171151410,469950853,171151420,78003806,78003806,1
r14-o260-cpp-scalar-int-67108864,14,cpp,scalar,int,67108864,32,358390290,536870912,536870912,786641642,2147484137,786641680,358426289,358426289,1
r14-o261-rust-avx2-short-67108864,14,rust,avx2,short,67108864,32,164586002,0,0,361257044,402654840,361257050,164621742,164621742,1
r14-o262-c-avx2-double-32768,14,c,avx2,double,32768,65536,90309898,0,0,198209488,269812097,198209506,90337448,90337448,1
r14-o263-c-scalar-double-8388608,14,c,scalar,double,8388608,256,394861181,0,0,866307694,1073744001,866307684,394747232,394747232,1
r14-o264-rust-avx2-float-67108864,14,rust,avx2,float,67108864,32,166074384,0,0,364507380,402654264,364507418,166110536,166110536,1
r14-o265-c-scalar-string16-67108864,14,c,scalar,string16,67108864,32,955905257,2147483648,2147483648,2097728879,4831838848,2097728842,955783321,955783321,1
r14-o266-cpp-scalar-int-8388608,14,cpp,scalar,int,8388608,256,349749332,536870912,536870912,767674430,2147485257,767674424,349780588,349780588,1
r14-o267-c-avx2-short-262144,14,c,avx2,short,262144,8192,46910330,0,0,102967515,268788086,102967524,46938830,46938830,1
r14-o268-clangpp-scalar-short-67108864,14,clangpp,scalar,short,67108864,32,534389447,0,0,1172551731,1476396431,1172551754,534274486,534274486,1
r14-o269-c-avx2-int-8388608,14,c,avx2,int,8388608,256,118311308,536870912,536870912,259687080,268442737,259687098,118344755,118344755,1
r14-o270-rust_unroll-u2-float-1048576,14,rust_unroll,u2,float,1048576,2048,734096659,0,0,1610908961,3221246232,1610908948,733982940,733982940,1
r14-o271-c-scalar-double-262144,14,c,scalar,double,262144,8192,366946211,0,0,805419908,1073799551,805419912,366975788,366975788,1
r14-o272-rust_unroll-u2-float-67108864,14,rust_unroll,u2,float,67108864,32,764474444,0,0,1677579924,3221226072,1677579904,764361192,764361192,1
r14-o273-c-avx2-string16-67108864,14,c,avx2,string16,67108864,32,164775418,2147483648,2147483648,361673075,469763173,361673070,164812279,164812279,1
r14-o274-clangpp-scalar-int-1048576,14,clangpp,scalar,int,1048576,2048,247891085,536870912,536870912,544105714,738217095,544105738,247921380,247921380,1
r14-o275-cpp-scalar-int-32768,14,cpp,scalar,int,32768,65536,311754095,536870912,536870912,683899730,2147811659,683899722,311632160,311632160,1
r14-o276-rust_unroll-u1-double-262144,14,rust_unroll,u1,double,262144,8192,366949232,0,0,805426600,1073783068,805426578,366978425,366978425,1
r14-o277-rust_unroll-u8-float-1048576,14,rust_unroll,u8,float,1048576,2048,734073081,0,0,1610846995,2415937818,1610847018,733954488,733954488,1
r14-o278-rust_unroll-u2-double-8388608,14,rust_unroll,u2,double,8388608,256,394734900,0,0,866414045,1610615573,866414054,394769021,394769021,1
r14-o279-cpp-scalar-string16-67108864,14,cpp,scalar,string16,67108864,32,954886161,2147483648,2147483648,2095499494,4831838848,2095499494,954766086,954766086,1
r14-o280-rust-scalar-double-67108864,14,rust,scalar,double,67108864,32,400885522,0,0,879526930,1073742269,879526956,400772004,400772004,1
r14-o281-cpp_unroll-u2-float-8388608,14,cpp_unroll,u2,float,8388608,256,760303966,0,0,1668808515,1610615570,1668808548,760338974,760338974,1
r14-o282-clangpp-scalar-float-1048576,14,clangpp,scalar,float,1048576,2048,734031324,0,0,1610762623,738217123,1610762626,733913239,733913239,1
r14-o283-cpp-avx2-int-262144,14,cpp,avx2,int,262144,8192,57856013,536870912,536870912,126992563,268657009,126992558,57884374,57884374,1
r14-o284-cpp_unroll-u8-double-32768,14,cpp_unroll,u8,double,32768,65536,367150883,0,0,805485196,369688862,805485208,367029552,367029552,1
r14-o285-c-scalar-int-32768,14,c,scalar,int,32768,65536,312301140,536870912,536870912,685478661,2147811657,685478618,312329992,312329992,1
r15-o001-go-scalar-int-32768,15,go,scalar,int,32768,65536,472059331,536870912,536870912,1032537499,2684918854,1032538452,471435268,471435268,true
r15-o002-cpp_unroll-u8-float-8388608,15,cpp_unroll,u8,float,8388608,256,743170528,0,0,1630821942,872418323,1630821896,743051723,743051723,1
r15-o003-cpp-scalar-int-8388608,15,cpp,scalar,int,8388608,256,348581448,536870912,536870912,765111035,2147485257,765111028,348613854,348613854,1
r15-o004-cpp-avx2-int-1048576,15,cpp,avx2,int,1048576,2048,77012888,536870912,536870912,168670905,268491123,168670920,76898737,76898737,1
r15-o005-go-scalar-string16-67108864,15,go,scalar,string16,67108864,32,2310094892,2147483648,2147483648,5050052124,12616644366,5050053338,2306269092,2306269092,true
r15-o006-cpp-avx2-string16-262144,15,cpp,avx2,string16,262144,8192,74830347,2147483648,2147483648,164249935,469950853,164249932,74860191,74860191,1
r15-o007-rust-avx2-float-32768,15,rust,avx2,float,32768,65536,90721532,0,0,199113330,404291864,199113332,90749739,90749739,1
r15-o008-clangpp-scalar-short-67108864,15,clangpp,scalar,short,67108864,32,534142657,0,0,1172006029,1476396431,1172006044,534025281,534025281,1
r15-o009-clangpp-scalar-float-1048576,15,clangpp,scalar,float,1048576,2048,733872292,0,0,1610793648,738217121,1610793668,733902922,733902922,1
r15-o010-go-scalar-string16-32768,15,go,scalar,string16,32768,65536,2269693937,2147483648,2147483648,4969397676,12617298440,4969399072,2267319878,2267319878,true
r15-o011-rust-avx2-short-8388608,15,rust,avx2,short,8388608,256,127585742,0,0,280043665,402664472,280043676,127617799,127617799,1
r15-o012-rust-scalar-int-8388608,15,rust,scalar,int,8388608,256,348762419,536870912,536870912,765509033,2147485212,765508986,348795252,348795252,1
r15-o013-cpp_unroll-u2-float-262144,15,cpp_unroll,u2,float,262144,8192,734001916,0,0,1610695823,1610694932,1610695856,733885416,733885416,1
r15-o014-rust_unroll-u2-double-32768,15,rust_unroll,u2,double,32768,65536,366944808,0,0,805416991,1611268373,805416986,366973940,366973940,1
r15-o015-rust_unroll-u1-double-1048576,15,rust_unroll,u1,double,1048576,2048,367229276,0,0,805673030,1073752350,805673022,367117446,367117446,1
r15-o016-c-avx2-int-262144,15,c,avx2,int,262144,8192,65272547,536870912,536870912,143271131,268657009,143271128,65299689,65299689,1
r15-o017-c-avx2-short-1048576,15,c,avx2,short,1048576,2048,76825218,0,0,168628355,268523894,168628350,76852721,76852721,1
r15-o018-cpp-avx2-float-8388608,15,cpp,avx2,float,8388608,256,129295835,0,0,283781939,268448103,283781916,129327201,129327201,1
r15-o019-c-avx2-string16-262144,15,c,avx2,string16,262144,8192,73566931,2147483648,2147483648,161476797,469950853,161476788,73595505,73595505,1
r15-o020-clangpp-scalar-short-262144,15,clangpp,scalar,short,262144,8192,489697541,0,0,1074461701,1476469871,1074461718,489576641,489576641,1
r15-o021-cpp-avx2-int-67108864,15,cpp,avx2,int,67108864,32,163973660,536870912,536870912,359913088,268436689,359913092,164007162,164007162,1
r15-o022-rust-avx2-int-67108864,15,rust,avx2,int,67108864,32,164616729,536870912,536870912,361323871,402654329,361323908,164652591,164652591,1
r15-o023-clangpp-scalar-short-8388608,15,clangpp,scalar,short,8388608,256,522565547,0,0,1146611302,1476398447,1146611312,522451247,522451247,1
r15-o024-rust-scalar-double-32768,15,rust,scalar,double,32768,65536,366959828,0,0,805449920,1074069787,805449876,366988716,366988716,1
r15-o025-rust-avx2-short-1048576,15,rust,avx2,short,1048576,2048,85524271,0,0,187722410,402741528,187722414,85553848,85553848,1
r15-o026-cpp_unroll-u8-double-262144,15,cpp_unroll,u8,double,262144,8192,366910183,0,0,805341050,369172764,805341064,366940153,366940153,1
r15-o027-cpp-scalar-int-67108864,15,cpp,scalar,int,67108864,32,358599509,536870912,536870912,786695642,2147484139,786695646,358478192,358478192,1
r15-o028-cpp_unroll-u1-float-262144,15,cpp_unroll,u1,float,262144,8192,733843610,0,0,1610729829,2147541265,1610729824,733875039,733875039,1
r15-o029-c-avx2-int-32768,15,c,avx2,int,32768,65536,36086569,536870912,536870912,79210331,270205297,79210362,36113869,36113869,1
r15-o030-rust_unroll-u2-double-262144,15,rust_unroll,u2,double,262144,8192,366933655,0,0,805392567,1610694933,805392588,366961343,366961343,1
r15-o031-c-avx2-string16-1048576,15,c,avx2,string16,1048576,2048,86939621,2147483648,2147483648,190828668,469809541,190828638,86968978,86968978,1
r15-o032-clangpp-scalar-float-32768,15,clangpp,scalar,float,32768,65536,734018094,0,0,1610739656,738788515,1610739702,733902582,733902582,1
r15-o033-rust_unroll-u2-float-67108864,15,rust_unroll,u2,float,67108864,32,765063093,0,0,1678871153,3221226072,1678871106,764950623,764950623,1
r15-o034-rust_unroll-u2-float-262144,15,rust_unroll,u2,float,262144,8192,733826484,0,0,1610691654,3221307670,1610691610,733856560,733856560,1
r15-o035-c-avx2-float-8388608,15,c,avx2,float,8388608,256,129040670,0,0,283220831,268448103,283220828,129072728,129072728,1
r15-o036-rust_unroll-u8-float-262144,15,rust_unroll,u8,float,262144,8192,733985652,0,0,1610668774,2415993114,1610668752,733871230,733871230,1
r15-o037-rust-avx2-int-8388608,15,rust,avx2,int,8388608,256,143150470,536870912,536870912,314207065,402660377,314207102,143182916,143182916,1
r15-o038-clangpp-scalar-string16-67108864,15,clangpp,scalar,string16,67108864,32,710340035,2147483648,2147483648,1558750301,4697621879,1558750292,710224693,710224693,1
r15-o039-c-scalar-double-8388608,15,c,scalar,double,8388608,256,393854455,0,0,864481544,1073743999,864481530,393885468,393885468,1
r15-o040-go-scalar-string16-262144,15,go,scalar,string16,262144,8192,2269165482,2147483648,2147483648,4967207104,12616724996,4967208774,2266598902,2266598902,true
r15-o041-rust-scalar-short-8388608,15,rust,scalar,short,8388608,256,668230761,0,0,1466714591,4294968860,1466714612,668262831,668262831,1
r15-o042-go-scalar-short-32768,15,go,scalar,short,32768,65536,701139901,0,0,1534106372,5369291140,1534107278,700230266,700230266,true
r15-o043-c-scalar-double-67108864,15,c,scalar,double,67108864,32,400827973,0,0,879406702,1073742433,879406704,400719118,400719118,1
r15-o044-clangpp-scalar-double-32768,15,clangpp,scalar,double,32768,65536,366926181,0,0,805377721,369689786,805377738,366956216,366956216,1
r15-o045-c-avx2-string16-32768,15,c,avx2,string16,32768,65536,61958817,2147483648,2147483648,135997731,471269765,135997730,61987062,61987062,1
r15-o046-cpp_unroll-u1-float-67108864,15,cpp_unroll,u1,float,67108864,32,765642511,0,0,1680138305,2147484147,1680138306,765532322,765532322,1
r15-o047-cpp-avx2-double-8388608,15,cpp,avx2,double,8388608,256,140005814,0,0,307288426,268441217,307288410,140037199,140037199,1
r15-o048-go-scalar-string16-1048576,15,go,scalar,string16,1048576,2048,2269171259,2147483648,2147483648,4967394341,12616663510,4967395796,2266731255,2266731255,true
r15-o049-c-scalar-short-262144,15,c,scalar,short,262144,8192,633936950,0,0,1391066003,4295008560,1391066006,633822359,633822359,1
r15-o050-rust-scalar-string16-262144,15,rust,scalar,string16,262144,8192,667699882,2147483648,2147483648,1465179900,4697686295,1465179892,667586395,667586395,1
r15-o051-go-scalar-int-8388608,15,go,scalar,int,8388608,256,410953601,536870912,536870912,896662238,2684790313,896662052,410278768,410278768,true
r15-o052-clangpp-scalar-float-262144,15,clangpp,scalar,float,262144,8192,734010939,0,0,1610704262,738272419,1610704282,733888348,733888348,1
r15-o053-clangpp-scalar-double-262144,15,clangpp,scalar,double,262144,8192,366903840,0,0,805328782,369173690,805328766,366934030,366934030,1
r15-o054-cpp-avx2-string16-8388608,15,cpp,avx2,string16,8388608,256,128585888,2147483648,2147483648,282239079,469768325,282239078,128617405,128617405,1
r15-o055-c-scalar-string16-262144,15,c,scalar,string16,262144,8192,917669600,2147483648,2147483648,2013831322,4831904128,2013831336,917551946,917551946,1
r15-o056-rust_unroll-u8-double-67108864,15,rust_unroll,u8,double,67108864,32,393524484,0,0,863371974,1207960121,863371960,393411331,393411331,1
r15-o057-go-scalar-double-1048576,15,go,scalar,double,1048576,2048,368932897,0,0,805997932,1342226378,805998270,368237480,368237480,true
r15-o058-cpp-scalar-string16-1048576,15,cpp,scalar,string16,1048576,2048,919560196,2147483648,2147483648,2017985494,4831854976,2017985420,919444315,919444315,1
r15-o059-cpp_native-scalar-double-67108864,15,cpp_native,scalar,double,67108864,32,388703585,0,0,853177333,671089233,853177314,388744294,388744294,1
r15-o060-cpp_native-scalar-short-262144,15,cpp_native,scalar,short,262144,8192,634144900,0,0,1391522266,4295024914,1391522286,634029080,634029080,1
r15-o061-rust-avx2-short-32768,15,rust,avx2,short,32768,65536,62330415,0,0,136813426,405471512,136813424,62359960,62359960,1
r15-o062-cpp-scalar-float-1048576,15,cpp,scalar,float,1048576,2048,734113468,0,0,1610946510,2147498342,1610946546,733998858,733998858,1
r15-o063-cpp_unroll-u2-double-1048576,15,cpp_unroll,u2,double,1048576,2048,366915484,0,0,805352938,671107356,805352922,366944926,366944926,1
r15-o064-cpp_native-scalar-float-1048576,15,cpp_native,scalar,float,1048576,2048,733996903,0,0,1610691308,1342198035,1610691346,733883539,733883539,1
r15-o065-go-scalar-short-1048576,15,go,scalar,short,1048576,2048,737862555,0,0,1613755568,5368786106,1613756254,736754410,736754410,true
r15-o066-cpp_native-scalar-short-1048576,15,cpp_native,scalar,short,1048576,2048,636198824,0,0,1396408335,4294981904,1396408332,636228317,636228317,1
r15-o067-rust-avx2-int-1048576,15,rust,avx2,int,1048576,2048,85277182,536870912,536870912,187179853,402708761,187179828,85307517,85307517,1
r15-o068-cpp_native-scalar-string16-67108864,15,cpp_native,scalar,string16,67108864,32,709793738,2147483648,2147483648,1557541249,4697620977,1557541238,709673902,709673902,1
r15-o069-cpp_unroll-u1-float-1048576,15,cpp_unroll,u1,float,1048576,2048,734140950,0,0,1610993483,2147498259,1610993516,734022259,734022259,1
